ID,FULL_NAME,FIRST_NAME,LAST_NAME,CALLING_NBR,FULL_NAME_CALLED,CALLED_NBR,START_DATE,DURATION,END_DATE,CELL_TOWER,CITY,STATE,ADDRESS
169,Giraud Carnelley,Giraud,Carnelley,55(773)984-1516,Joelie Liggens,66(674)522-3473,1536863668,171,1536863839,53,Albany,NY,534 Burning Wood Alley
170,Elwira Iddison,Elwira,Iddison,62(474)261-5022,Godart Clegg,63(276)604-4019,1515388051,97,1515388148,149,Jamaica,NY,56 Sloan Drive
171,King Staunton,King,Staunton,1(415)596-9335,Bunnie Aronoff,63(945)588-3169,1523168721,27,1523168748,26,Jamaica,NY,047 Mallard Road
172,Arleyne Manuello,Arleyne,Manuello,33(238)831-0202,Cate Jelphs,55(170)564-6484,1539506579,193,1539506772,69,New York City,NY,238 Hanover Plaza
173,Cristian Iveagh,Cristian,Iveagh,86(303)837-7784,Maiga Sawyer,62(859)894-9144,1538670216,207,1538670423,128,Buffalo,NY,363 Bay Crossing
174,Derrik Wilmott,Derrik,Wilmott,63(335)987-3244,Roze Botha,63(111)474-4573,1535684512,30,1535684542,111,New York City,NY,7794 Main Plaza
175,Bill Ovendon,Bill,Ovendon,234(163)480-5318,Harmonia Clinch,46(779)355-5586,1526216672,146,1526216818,85,Albany,NY,8 Cascade Hill
176,Leese Drinkeld,Leese,Drinkeld,82(319)647-5462,Kizzee Marwood,86(953)796-9183,1517458362,145,1517458507,138,Albany,NY,98 Melrose Parkway
177,Clarine Stoving,Clarine,Stoving,46(582)377-7373,Sibley Chillingsworth,86(412)525-1536,1543570919,208,1543571127,55,New York City,NY,26705 Ryan Plaza
178,Buiron Buckeridge,Buiron,Buckeridge,56(402)963-6559,Whitby Joannet,380(441)435-7857,1520906618,229,1520906847,144,Jamaica,NY,2271 Pankratz Plaza
179,Catina Le Jean,Catina,Le Jean,63(527)302-7981,Sharlene Sherwen,84(211)540-5945,1518262775,162,1518262937,61,Syracuse,NY,83736 Tomscot Junction
180,Bradan Coale,Bradan,Coale,54(113)999-8580,Ernest McKennan,7(534)636-7126,1520390963,77,1520391040,147,Buffalo,NY,3366 Maryland Alley
181,Bronnie Jowitt,Bronnie,Jowitt,420(577)517-8119,Sammy Haglington,62(521)555-7282,1525255560,139,1525255699,122,Rochester,NY,32162 Arapahoe Road
182,Weidar Genge,Weidar,Genge,63(137)874-5673,Jennie Semiraz,86(919)656-9578,1521407598,353,1521407951,128,Brooklyn,NY,766 Monument Hill
183,Randy Vallender,Randy,Vallender,62(928)219-6891,Shelden Northcote,7(886)628-5576,1529748845,284,1529749129,12,Brooklyn,NY,00 Bultman Way
184,Darda Killelea,Darda,Killelea,47(736)431-2879,Chane Derisley,48(279)425-2061,1535296378,54,1535296432,109,Rochester,NY,60 Morrow Court
185,Dagmar Fice,Dagmar,Fice,420(560)430-2503,Tawsha Gonzales,86(873)735-9015,1523464950,166,1523465116,112,Jamaica,NY,5 La Follette Street
186,Holden Habershon,Holden,Habershon,86(759)764-4493,Caitlin Greasley,46(711)277-8361,1519666794,234,1519667028,44,Albany,NY,18573 Saint Paul Crossing
187,Ody Cholmondeley,Ody,Cholmondeley,63(563)812-8463,Fletcher Samson,56(389)557-8694,1529817434,236,1529817670,45,Syracuse,NY,97 Elgar Court
188,Dorey Youster,Dorey,Youster,52(803)351-9788,Cirstoforo Flatley,380(198)783-0876,1542384111,307,1542384418,97,Albany,NY,8938 Clemons Terrace
189,Miriam Scutter,Miriam,Scutter,48(458)206-3815,Collen Ambrogiotti,7(937)866-8358,1520750376,134,1520750510,8,Rochester,NY,33701 Hollow Ridge Lane
190,Willie Gillanders,Willie,Gillanders,7(490)175-1965,Cariotta Coggings,57(442)926-7691,1539702842,56,1539702898,108,Syracuse,NY,221 Fisk Court
191,Freedman Franscioni,Freedman,Franscioni,55(832)780-8386,Doralynne Simek,62(720)359-9945,1524182117,220,1524182337,15,New York City,NY,061 Oxford Circle
192,Izaak Brixey,Izaak,Brixey,46(868)669-1963,Carolee Laugherane,98(646)579-0966,1544404677,71,1544404748,67,Mount Vernon,NY,7674 Talisman Hill
193,Jamie McVanamy,Jamie,McVanamy,86(297)832-3361,Arnaldo Kuhnwald,57(725)102-0343,1540917193,397,1540917590,18,New York City,NY,04 Brickson Park Pass
194,Starla Castangia,Starla,Castangia,352(572)269-7809,Scot Kordova,63(429)530-6906,1543410667,328,1543410995,71,New York City,NY,345 Debra Point
195,Marla Gillise,Marla,Gillise,86(119)437-0710,Allina Wilds,86(931)686-5732,1538870296,80,1538870376,80,Buffalo,NY,205 West Avenue
196,Estell Cockshutt,Estell,Cockshutt,62(571)329-8147,Camey Srawley,66(119)200-1432,1524825541,123,1524825664,150,Albany,NY,5 Marquette Point
197,Octavia Fallowfield,Octavia,Fallowfield,55(314)620-4316,Carlo Steinson,53(864)422-8862,1535557337,36,1535557373,128,Port Washington,NY,33 Di Loreto Place
198,Hermie O'Dyvoy,Hermie,O'Dyvoy,33(331)346-4948,Andie Attenborough,63(437)396-0524,1516615130,117,1516615247,52,New York City,NY,3405 Claremont Road
199,Evyn Melding,Evyn,Melding,62(467)914-4802,Kassia Kordovani,84(580)602-9577,1542014655,248,1542014903,46,Staten Island,NY,60913 Lyons Hill
200,Bellanca Hursey,Bellanca,Hursey,7(183)163-5754,Marybelle Bossom,48(769)569-2817,1529637499,37,1529637536,44,Rochester,NY,2 Utah Hill
201,Cordy Worstall,Cordy,Worstall,880(332)375-0179,Welby Shear,355(199)357-1472,1524423059,76,1524423135,89,Albany,NY,2797 Shasta Park
202,Dore Stockhill,Dore,Stockhill,63(251)942-0977,Zonda Conroy,998(530)185-8072,1526601970,200,1526602170,103,Port Washington,NY,1426 Eggendart Terrace
203,Husein Alden,Husein,Alden,1(619)488-9002,Bastien Crabtree,420(159)705-8611,1532919821,178,1532919999,20,New York City,NY,741 Oak Valley Park
204,Basilio Eskrick,Basilio,Eskrick,1(746)478-5012,Kristal Alexandrescu,7(555)492-8091,1533334690,27,1533334717,82,New York City,NY,286 Eastlawn Avenue
205,Hannah Duce,Hannah,Duce,509(391)906-4508,Grove Coldicott,48(385)605-8258,1543379515,143,1543379658,43,Flushing,NY,801 Moland Road
206,Hali Raysdale,Hali,Raysdale,86(598)992-1791,Cristionna Das,383(727)751-9444,1541541825,54,1541541879,129,Bronx,NY,513 Erie Crossing
207,Zea Menloe,Zea,Menloe,250(145)786-9842,Alie Formby,62(995)209-3029,1528154565,37,1528154602,123,Brooklyn,NY,6768 Del Sol Crossing
208,Angelico Pointon,Angelico,Pointon,86(144)780-6581,Heindrick Blindt,66(133)750-9805,1534970563,43,1534970606,24,Syracuse,NY,0004 Blue Bill Park Road
209,Beck Gent,Beck,Gent,63(284)233-6950,Royce Tringham,380(451)147-9205,1529248381,19,1529248400,17,New York City,NY,90 Homewood Alley
210,Mariette Pickerell,Mariette,Pickerell,86(393)277-6576,Enos Taillant,58(946)507-9577,1544021793,298,1544022091,46,Jamaica,NY,919 Onsgard Street
211,Giovanna Ellum,Giovanna,Ellum,63(346)922-3708,Jessalyn Stelfax,62(607)302-7150,1525959125,112,1525959237,143,Rochester,NY,14829 Kipling Point
212,Winfield Bligh,Winfield,Bligh,46(831)469-1624,Freedman Franscioni,55(832)780-8386,1520149250,237,1520149487,61,Yonkers,NY,39135 Hollow Ridge Point
213,Haley Martindale,Haley,Martindale,86(644)491-7854,Fidelio Muscat,33(165)394-9135,1520310955,335,1520311290,119,Albany,NY,6999 Redwing Road
214,Jerald Haugeh,Jerald,Haugeh,56(521)860-7470,Lauretta Gilsthorpe,7(346)986-3232,1538833151,155,1538833306,37,New York City,NY,80 Maywood Lane
215,Christiana Tomaino,Christiana,Tomaino,56(535)619-0330,Arnaldo Kuhnwald,57(725)102-0343,1545545787,91,1545545878,62,Mount Vernon,NY,46639 Artisan Parkway
216,Ethelind Hastin,Ethelind,Hastin,7(413)125-2536,Ezechiel Vlasin,506(539)237-5470,1516905244,252,1516905496,33,Albany,NY,29 Bunting Park
217,Quintina Glazzard,Quintina,Glazzard,48(391)333-2108,Gloriane Emes,63(344)695-5917,1530749102,321,1530749423,114,New York City,NY,36 Toban Parkway
218,Neilla Batha,Neilla,Batha,33(310)480-7186,Kenny Clifft,46(724)645-1638,1543790621,299,1543790920,130,Bronx,NY,67022 Pine View Avenue
219,Deeann Bridges,Deeann,Bridges,57(502)918-9765,Britta Inkpin,62(999)725-3102,1521876190,299,1521876489,14,New York City,NY,64556 Menomonie Center
220,Cinda Vakhonin,Cinda,Vakhonin,63(913)332-5096,Henrie Cheek,48(510)784-8720,1538671873,283,1538672156,63,Rochester,NY,9 Carioca Drive
221,Percival Beahan,Percival,Beahan,46(317)394-4462,Marianne Vergo,92(592)525-7399,1526493246,160,1526493406,92,Brooklyn,NY,0942 South Plaza
222,Eben Bhar,Eben,Bhar,57(937)876-4432,Ainslee Guidera,33(199)718-2465,1531570235,254,1531570489,127,Albany,NY,82 Rusk Hill
223,Elaine Tumielli,Elaine,Tumielli,30(314)342-3795,Rozelle Cromett,63(152)283-7242,1531312436,289,1531312725,1,Buffalo,NY,0221 Muir Terrace
224,Teresa Zappel,Teresa,Zappel,86(860)235-6878,Nert Lode,46(461)209-0152,1515224275,273,1515224548,55,Jamaica,NY,16 Grim Terrace
225,Spense Olczak,Spense,Olczak,63(187)706-4804,Bellanca Hursey,7(183)163-5754,1525860755,210,1525860965,20,Bronx,NY,08 Golf View Avenue
226,Darcy Goodburn,Darcy,Goodburn,351(473)460-5138,Darcy Goodburn,351(473)460-5138,1522651215,330,1522651545,65,Port Washington,NY,73 Mandrake Crossing
227,Abie Gallandre,Abie,Gallandre,212(103)447-8983,Ulrike Cecere,358(375)338-0830,1521747005,385,1521747390,26,New York City,NY,8198 Nancy Parkway
228,Duffy Wallington,Duffy,Wallington,380(210)849-2521,Andras Godby,62(586)568-1940,1527882750,110,1527882860,17,Brooklyn,NY,08859 4th Plaza
229,Izaak Brixey,Izaak,Brixey,46(868)669-1963,Carmella Draye,86(846)286-1120,1515205824,215,1515206039,39,Albany,NY,89 Lillian Crossing
230,Ainsley Harriday,Ainsley,Harriday,86(286)946-4244,Filippo Wrate,62(792)240-5305,1544996821,139,1544996960,48,Bronx,NY,3 La Follette Point
231,Dee dee Minard,Dee dee,Minard,385(215)345-9916,Brade Torry,86(913)265-8969,1523832237,366,1523832603,28,New York City,NY,13735 Green Junction
232,Faye Dursley,Faye,Dursley,63(902)392-7963,Konstanze Skinley,48(899)419-9893,1535252215,138,1535252353,85,New York City,NY,5084 Golf Drive
233,Filippo Wrate,Filippo,Wrate,62(792)240-5305,Deeann Bridges,57(502)918-9765,1544473035,340,1544473375,61,Buffalo,NY,3 Maywood Alley
234,Joannes Skilbeck,Joannes,Skilbeck,591(410)749-8871,Charlotte Vigars,505(406)476-6630,1531246834,147,1531246981,6,Buffalo,NY,31 Jenifer Court
235,Mady Maren,Mady,Maren,7(344)672-0800,Gill Ratray,351(826)390-8794,1526075676,347,1526076023,26,Hicksville,NY,97 Pepper Wood Point
236,Harmonia Clinch,Harmonia,Clinch,46(779)355-5586,Margarette Ferraro,86(751)515-6286,1522340543,76,1522340619,75,Yonkers,NY,535 Holy Cross Pass
237,Welby Shear,Welby,Shear,355(199)357-1472,Gregor Creavin,7(780)575-0653,1545910517,124,1545910641,84,Brooklyn,NY,6 Schlimgen Circle
238,Grove Coldicott,Grove,Coldicott,48(385)605-8258,Pryce Tooting,86(447)956-7010,1529219437,188,1529219625,143,Brooklyn,NY,05 Saint Paul Trail
239,Rebekkah Cicero,Rebekkah,Cicero,385(873)788-1873,Harmonia Clinch,46(779)355-5586,1523107381,329,1523107710,110,Albany,NY,29 Village Green Drive
240,Alfredo Tenaunt,Alfredo,Tenaunt,258(843)143-5140,Obadias Strowther,996(903)201-3395,1537973004,377,1537973381,146,Brooklyn,NY,20145 Tomscot Lane
241,Jarvis Giffard,Jarvis,Giffard,62(853)403-4104,Harmonia Clinch,46(779)355-5586,1533333416,195,1533333611,41,Mount Vernon,NY,14760 Gateway Way
242,Godart Clegg,Godart,Clegg,63(276)604-4019,Heindrick Blindt,66(133)750-9805,1543730889,287,1543731176,55,New York City,NY,775 Golden Leaf Circle
243,Kameko Skylett,Kameko,Skylett,62(249)113-4278,Bertram Garbar,20(516)447-5126,1531005425,152,1531005577,140,Albany,NY,2 Paget Terrace
244,Leroi Voas,Leroi,Voas,33(557)944-3038,Ignazio Stonehewer,52(842)122-0385,1523988408,319,1523988727,3,New York City,NY,3577 Grayhawk Drive
245,Nari Cases,Nari,Cases,242(215)484-5430,Linus Tweedell,256(471)123-5014,1535583773,75,1535583848,57,Brooklyn,NY,485 Acker Way
246,Ophelie Flanders,Ophelie,Flanders,595(286)986-0629,Harmonia Clinch,46(779)355-5586,1517653166,202,1517653368,57,Brooklyn,NY,0 Scott Place
247,Alanna Kingsford,Alanna,Kingsford,86(533)856-1047,Andras Godby,62(586)568-1940,1529928826,339,1529929165,52,Brooklyn,NY,3488 Schiller Point
248,Maximilian Guerri,Maximilian,Guerri,86(105)948-3591,Cindee Thunderman,92(988)463-1601,1516859479,137,1516859616,149,Syracuse,NY,1506 Donald Alley
249,Guthrey Rego,Guthrey,Rego,86(201)533-1481,Avictor Bryett,86(748)641-9235,1537724553,13,1537724566,35,Jamaica,NY,9 Westridge Trail
250,Kenn Karoly,Kenn,Karoly,389(236)449-0818,Marguerite Sebborn,855(750)868-4851,1537444384,181,1537444565,28,New York City,NY,85 Hoard Parkway
251,Lorilyn Gerish,Lorilyn,Gerish,46(813)853-0426,Kizzee Marwood,86(953)796-9183,1527568768,339,1527569107,4,Albany,NY,338 Starling Center
252,Trish Willstrop,Trish,Willstrop,66(354)455-5066,Giraud Carnelley,55(773)984-1516,1528860646,28,1528860674,103,Brooklyn,NY,22526 Melby Plaza
253,Jacinta Bendig,Jacinta,Bendig,62(399)374-5339,Lawry Rubinowitsch,242(374)142-4683,1527688530,173,1527688703,127,Albany,NY,57 Kedzie Crossing
254,Marita Torr,Marita,Torr,225(686)922-3561,Cinda Vakhonin,63(913)332-5096,1518564197,154,1518564351,66,New York City,NY,00645 Lerdahl Hill
255,Gerry Heyball,Gerry,Heyball,51(224)113-2992,Trent Rowbottom,970(750)554-5628,1520788856,232,1520789088,146,New York City,NY,1918 Service Alley
256,Arnaldo Kuhnwald,Arnaldo,Kuhnwald,57(725)102-0343,Krisha Leyband,54(112)815-3987,1516588270,333,1516588603,143,Brooklyn,NY,133 Dottie Avenue
257,Trent Rowbottom,Trent,Rowbottom,970(750)554-5628,Christiana Christensen,62(914)428-1731,1528433004,67,1528433071,95,New York City,NY,133 Cherokee Parkway
258,Caitlin Greasley,Caitlin,Greasley,46(711)277-8361,Sibley Chillingsworth,86(412)525-1536,1519414752,55,1519414807,112,Albany,NY,755 Maple Wood Way
259,Darcy Janu,Darcy,Janu,86(410)719-4135,Lexie Van Der Straaten,86(559)712-4308,1518341829,65,1518341894,72,White Plains,NY,90 Dovetail Way
260,Maurise Dovington,Maurise,Dovington,86(227)500-9247,Carver Winslow,55(489)722-3802,1544785162,324,1544785486,126,New York City,NY,7 Spenser Circle
261,Wilmette Gouda,Wilmette,Gouda,62(486)328-3358,Glyn Hutson,63(130)108-8940,1515600036,184,1515600220,11,Brooklyn,NY,819 Monument Center
262,Faythe Barkway,Faythe,Barkway,45(271)298-9647,Yule Fibbitts,86(322)288-8263,1538855107,381,1538855488,35,Buffalo,NY,762 Pleasure Plaza
263,Harmonia Clinch,Harmonia,Clinch,46(779)355-5586,Garrek Tuft,54(719)228-7660,1543642349,126,1543642475,19,Albany,NY,23043 Troy Plaza
264,Tedmund Coleiro,Tedmund,Coleiro,57(717)290-5829,Garrek Tuft,54(719)228-7660,1529347668,285,1529347953,65,New York City,NY,48 Gerald Terrace
265,Elwira Iddison,Elwira,Iddison,62(474)261-5022,Garrick Perott,291(533)589-5308,1536268845,329,1536269174,43,Brooklyn,NY,763 Westridge Court
266,Pen Ballinghall,Pen,Ballinghall,63(813)651-8098,Marguerite Sebborn,855(750)868-4851,1519762742,99,1519762841,34,Albany,NY,8068 Shelley Center
267,Baudoin Ianittello,Baudoin,Ianittello,242(609)824-2011,Chickie Geyton,81(320)354-6782,1540193562,84,1540193646,40,Albany,NY,6 Blackbird Street
268,Emerson Tolfrey,Emerson,Tolfrey,62(602)261-2547,Leif Skyrme,1(758)615-6299,1524065691,193,1524065884,58,New York City,NY,740 Cody Center
269,Miguela Gomez,Miguela,Gomez,30(460)599-8289,Antoine Yukhnev,234(423)295-5996,1520051555,318,1520051873,63,Albany,NY,7071 Nevada Drive
270,Marena Gamwell,Marena,Gamwell,7(112)981-2518,Grete Brownlie,86(911)679-5057,1531991142,135,1531991277,55,Rochester,NY,3 Summit Junction
271,Zack Lesser,Zack,Lesser,86(184)111-4633,Denys Manchester,51(658)363-3256,1515540611,250,1515540861,6,Brooklyn,NY,26 Columbus Hill
272,Jessalyn Stelfax,Jessalyn,Stelfax,62(607)302-7150,Maurise Dovington,86(227)500-9247,1542784947,391,1542785338,113,Albany,NY,8 Sachs Circle
273,Rosanna McNeil,Rosanna,McNeil,63(829)122-3887,Isadore Lasham,86(508)529-1958,1520478429,193,1520478622,63,New York City,NY,13088 Warbler Road
274,Guinevere Littleton,Guinevere,Littleton,63(377)586-7101,Torey Gergus,66(548)215-0171,1523669645,326,1523669971,87,Jamaica,NY,36076 Nevada Hill
275,Mattie Clougher,Mattie,Clougher,86(285)175-4499,Shandra Gainforth,33(884)900-9547,1522227272,179,1522227451,123,New York City,NY,52 Continental Parkway
276,Willdon Sheeres,Willdon,Sheeres,62(390)245-2361,Kayley Brompton,374(822)777-8000,1532021568,214,1532021782,91,New York City,NY,7448 Autumn Leaf Junction
277,Annnora Dressell,Annnora,Dressell,63(788)136-9491,Gusta Cawdery,86(176)629-1830,1538958388,127,1538958515,40,Schenectady,NY,39 Butternut Lane
278,Normy Deener,Normy,Deener,46(410)871-4846,Sayre Torrance,61(973)440-2692,1531821144,55,1531821199,24,Hicksville,NY,499 Kedzie Plaza
279,Arielle Graddell,Arielle,Graddell,43(486)505-6877,Kendrick Lidgley,66(361)251-1753,1515425026,30,1515425056,114,Mount Vernon,NY,7 Mallory Terrace
280,Kala Abley,Kala,Abley,62(384)688-0544,Teodoor Potkin,86(250)455-9953,1537724857,147,1537725004,26,New York City,NY,74463 Heath Street
281,Juli Pearse,Juli,Pearse,51(848)610-3679,Cris Brouncker,62(205)173-5351,1521339862,86,1521339948,87,Brooklyn,NY,3 Spohn Hill
282,Petey MacGillivrie,Petey,MacGillivrie,62(626)557-5650,Maribel Alebrooke,81(153)902-9649,1534452874,164,1534453038,54,New York City,NY,3468 Crowley Plaza
283,Sileas Haydney,Sileas,Haydney,86(208)210-4813,Lauretta Gilsthorpe,7(346)986-3232,1541789493,171,1541789664,140,White Plains,NY,749 Badeau Center
284,Spense Olczak,Spense,Olczak,63(187)706-4804,Bevon Favell,86(103)514-2745,1535909396,310,1535909706,104,Brooklyn,NY,4028 Dixon Trail
285,Ruttger Bendle,Ruttger,Bendle,41(201)729-1650,Poul Prynne,86(493)182-2319,1537129036,74,1537129110,122,New York City,NY,1308 Dennis Point
286,Mikel Augustin,Mikel,Augustin,46(561)585-1503,Barbette Sleeford,86(939)838-0552,1539974147,10,1539974157,55,Jamaica,NY,76963 Lukken Alley
287,Giovanna Ellum,Giovanna,Ellum,63(346)922-3708,Rollie Sweeney,216(627)475-5794,1539435117,139,1539435256,130,New York City,NY,9285 Northview Parkway
288,Dayna Barnicott,Dayna,Barnicott,1(645)645-5588,Ethelind Hastin,7(413)125-2536,1522350925,385,1522351310,117,New Hyde Park,NY,60711 Anthes Plaza
289,Ludvig Lapslie,Ludvig,Lapslie,63(848)622-2668,Ermentrude Walework,380(229)153-7573,1517027774,18,1517027792,43,Rochester,NY,357 Talmadge Circle
290,Rosamund Genever,Rosamund,Genever,351(560)548-6023,Amalita Sinclar,86(482)270-6759,1531939823,176,1531939999,14,Flushing,NY,2064 Petterle Circle
291,Brook Geeraert,Brook,Geeraert,86(908)542-7090,Whitby Joannet,380(441)435-7857,1517194267,69,1517194336,143,Albany,NY,222 Anderson Circle
292,Faythe Kliemann,Faythe,Kliemann,1(769)748-0241,Parsifal Ranner,62(106)602-0887,1530652320,255,1530652575,39,Brooklyn,NY,72338 Loftsgordon Place
293,Regan Bedow,Regan,Bedow,52(691)445-5638,Marianne Vergo,92(592)525-7399,1535378077,201,1535378278,30,Buffalo,NY,92 Brown Way
294,Inessa Ramelet,Inessa,Ramelet,86(112)245-8888,Spense Olczak,63(187)706-4804,1525431608,24,1525431632,18,New York City,NY,707 Elgar Way
295,Verna Tame,Verna,Tame,62(716)324-5857,Marlie Pinnere,51(977)705-6798,1536189394,96,1536189490,101,Schenectady,NY,4971 Crownhardt Trail
296,Romain Blancowe,Romain,Blancowe,7(909)806-7753,Stanford Dorin,62(694)697-2212,1544306990,156,1544307146,65,Syracuse,NY,02 Marquette Court
297,Kameko Skylett,Kameko,Skylett,62(249)113-4278,Donall Levick,86(195)369-6470,1535475490,17,1535475507,73,Brooklyn,NY,9 Golden Leaf Road
298,Camila Richly,Camila,Richly,66(247)560-2955,Sena Fynes,63(276)332-9934,1540155482,392,1540155874,37,Rochester,NY,4813 Sunbrook Court
299,Pattie Tolworth,Pattie,Tolworth,7(552)597-2612,Joelie Liggens,66(674)522-3473,1546123441,168,1546123609,21,Syracuse,NY,815 Emmet Park
300,Hildy Jackson,Hildy,Jackson,62(620)417-1741,Josi Coneybeare,7(339)439-9156,1542728411,321,1542728732,132,New York City,NY,23961 Riverside Court
301,Thedrick Matthius,Thedrick,Matthius,86(793)322-4454,Waldon Janosevic,48(381)655-4136,1530464508,254,1530464762,148,Hicksville,NY,9 Hovde Road
302,Land Wroe,Land,Wroe,86(391)537-5941,Kendrick Lidgley,66(361)251-1753,1520504808,376,1520505184,77,New York City,NY,0052 Rutledge Lane
303,Gael Angelini,Gael,Angelini,380(218)506-6009,Pierson Cundy,86(482)312-2949,1528258251,160,1528258411,103,New York City,NY,0 Schlimgen Park
304,Evy Pischel,Evy,Pischel,86(666)974-9994,Johna Lukacs,692(910)576-9359,1539289543,328,1539289871,92,Rochester,NY,427 Judy Drive
305,Caitlin Greasley,Caitlin,Greasley,46(711)277-8361,Annaliese Garron,63(240)104-5275,1519430747,66,1519430813,116,Elmira,NY,67 Hayes Way
306,Karrah Mordin,Karrah,Mordin,62(866)334-2325,Eduino Cass,48(823)247-7937,1529892655,285,1529892940,147,New York City,NY,1982 Stoughton Alley
307,Elbertina Baudin,Elbertina,Baudin,46(756)247-0184,Garrick Perott,291(533)589-5308,1541477365,155,1541477520,68,Brooklyn,NY,8 Lakeland Pass
308,Danielle Slyme,Danielle,Slyme,57(130)864-5092,Tanhya Jarmaine,62(466)528-7890,1537769528,25,1537769553,120,New York City,NY,34 Parkside Avenue
309,Cinda Vakhonin,Cinda,Vakhonin,63(913)332-5096,Roby Cootes,254(292)468-8639,1524604153,19,1524604172,122,New York City,NY,2601 Nelson Point
310,Phil Gaye,Phil,Gaye,63(253)331-8522,Judas Fieldgate,86(288)354-2458,1527348170,244,1527348414,107,Buffalo,NY,2 Boyd Pass
311,Melisande Palister,Melisande,Palister,86(779)965-0243,Thurstan Garrold,31(282)206-3628,1527809399,79,1527809478,54,New York City,NY,9 Village Drive
312,Julina Sowter,Julina,Sowter,66(521)621-6387,Danny Carette,86(286)630-4374,1521848059,129,1521848188,148,New York City,NY,1 Chinook Center
313,Dorene Cope,Dorene,Cope,972(558)175-9169,Ellary Espinola,7(487)841-3618,1524115239,70,1524115309,9,Albany,NY,5766 Hanson Avenue
314,Helge Corrie,Helge,Corrie,7(876)748-9161,Elaine Tumielli,30(314)342-3795,1525046934,189,1525047123,42,Staten Island,NY,5 Eagle Crest Place
315,Jenna Acres,Jenna,Acres,86(263)495-2414,Amandy Pletts,57(187)141-7590,1534309429,292,1534309721,109,New York City,NY,07 Armistice Street
