ID,FULL_NAME,FIRST_NAME,LAST_NAME,CALLING_NBR,FULL_NAME_CALLED,CALLED_NBR,START_DATE,DURATION,END_DATE,CELL_TOWER,CITY,STATE,ADDRESS
681,Adena de Juares,Adena,de Juares,55(129)763-9548,Thorny O'Curran,381(469)483-4986,1593604614,13,1593604627,130,Jamaica,NY,42032 Kings Parkway
682,Jere Landon,Jere,Landon,86(365)195-8241,Delia Blankley,60(182)105-6941,1589304213,6,1589304219,5,Elmira,NY,75300 Dakota Center
683,Nickolai Folliott,Nickolai,Folliott,62(456)221-3619,Wake Shapter,55(117)890-9642,1582863912,161,1582864073,53,New Hyde Park,NY,0 Jana Pass
684,Val Pate,Val,Pate,86(721)265-1698,Gwenneth Roden,351(798)468-4009,1590546017,242,1590546259,133,Syracuse,NY,736 Ohio Place
685,Janette Havock,Janette,Havock,850(720)958-9751,Nico Gleasane,55(122)656-0806,1578191546,80,1578191626,105,Albany,NY,2683 Scofield Lane
686,Leroi Silversmidt,Leroi,Silversmidt,47(903)684-8270,Pattin Brownsey,57(725)895-5907,1587249496,15,1587249511,144,Rochester,NY,1 Mandrake Way
687,Ketty Pigeram,Ketty,Pigeram,7(799)961-0453,Arliene Trobey,62(198)980-4381,1600013605,271,1600013876,102,Albany,NY,5117 Bowman Place
688,Emilia Yanov,Emilia,Yanov,63(142)989-1430,Kendal Van Arsdall,66(683)402-0014,1594058507,297,1594058804,22,New York City,NY,1 Bluejay Terrace
689,Maureen Nias,Maureen,Nias,86(225)756-4899,Lind Brando,7(750)944-7550,1585530186,144,1585530330,59,Jamaica,NY,8 Rusk Lane
690,Lida Sanderson,Lida,Sanderson,380(994)538-9146,Frasco Nuttall,98(807)637-9617,1578706270,256,1578706526,33,Hicksville,NY,5 Sugar Way
691,Casper Everitt,Casper,Everitt,60(524)107-3836,Susanne Bosch,359(813)549-6117,1583555239,37,1583555276,35,Albany,NY,759 Harper Trail
692,Goober Sleany,Goober,Sleany,54(933)841-4845,Inez Harefoot,48(832)658-5720,1581678684,100,1581678784,99,Brooklyn,NY,2256 Brentwood Way
693,Pavel Martynikhin,Pavel,Martynikhin,60(724)816-6188,Mitchell Gronw,34(694)351-5388,1599795309,57,1599795366,35,New York City,NY,63713 Pleasure Alley
694,Evvie Neeson,Evvie,Neeson,358(369)642-7988,Northrop Pavek,1(211)625-8357,1598880444,153,1598880597,32,Port Washington,NY,30 Monterey Street
695,Irwin Coling,Irwin,Coling,234(132)800-1989,Edith Rutigliano,86(268)744-4648,1584048397,148,1584048545,77,Bronx,NY,9574 Macpherson Parkway
696,Gilberta Pruvost,Gilberta,Pruvost,7(500)817-0601,Kristo Charters,994(244)930-5724,1592722773,184,1592722957,9,Yonkers,NY,4 Mockingbird Road
697,Lothaire Joselson,Lothaire,Joselson,86(257)590-9196,Sib Vink,880(348)172-4575,1582121656,79,1582121735,112,Jamaica,NY,84384 Mitchell Avenue
698,Hadleigh Bradnick,Hadleigh,Bradnick,234(595)524-4709,Brett Stickel,33(304)944-3840,1577974701,226,1577974927,65,Bronx,NY,67 Meadow Valley Trail
699,Genna Braidman,Genna,Braidman,48(146)937-0570,Balduin Abarough,62(922)510-6223,1597707073,138,1597707211,148,Albany,NY,8 Golf View Way
700,Jorry Frood,Jorry,Frood,53(353)147-7565,Gracie Longlands,48(596)554-0226,1592914660,201,1592914861,85,New York City,NY,078 Randy Alley
701,Lewiss Topley,Lewiss,Topley,54(620)936-0162,Ardisj Tort,7(275)584-5094,1597525118,214,1597525332,14,Brooklyn,NY,17 Florence Crossing
702,Vicki Anning,Vicki,Anning,86(786)715-4907,Zenia Ratnege,63(430)538-8343,1589780510,288,1589780798,4,Syracuse,NY,81 Florence Avenue
703,Hi Lobley,Hi,Lobley,66(575)533-0242,Thorsten Janout,254(360)392-8165,1591307951,37,1591307988,32,Albany,NY,660 Esch Road
704,Fredi Marchi,Fredi,Marchi,55(908)493-1363,Kirby Cridlan,7(482)749-1781,1601460152,12,1601460164,10,Brooklyn,NY,4342 Butterfield Crossing
705,Odele Killingworth,Odele,Killingworth,218(168)674-5817,Kerby Deport,55(453)179-6060,1587510907,108,1587511015,65,New York City,NY,03574 Marcy Alley
706,Oriana Waterson,Oriana,Waterson,62(952)413-1763,Aubert Wishkar,56(451)691-8341,1601897088,262,1601897350,138,Bronx,NY,6 Paget Pass
707,Lucio Slopier,Lucio,Slopier,7(824)789-0924,Maryann Callf,81(435)325-0641,1601670487,17,1601670504,51,Great Neck,NY,05922 Longview Way
708,Tatiana Gladdolph,Tatiana,Gladdolph,385(142)239-5003,Stanislaw Mathieson,86(723)368-7937,1595371123,215,1595371338,118,New York City,NY,82513 Forster Terrace
709,Arlina Houndesome,Arlina,Houndesome,30(103)527-2083,Philbert Burry,1(262)936-9848,1598935205,124,1598935329,150,Bronx,NY,5453 Goodland Alley
710,Mathe Reeken,Mathe,Reeken,62(300)587-2929,Cindy Kinker,86(287)153-1609,1578114059,28,1578114087,30,Albany,NY,1999 Forest Terrace
711,Candace Stallwood,Candace,Stallwood,86(161)932-8231,Osbourn Gut,81(575)530-6134,1596520634,109,1596520743,143,Jamaica,NY,2 Old Shore Drive
712,Gustavo Lembrick,Gustavo,Lembrick,1(690)479-9925,Marya Nardoni,62(614)382-5904,1584394312,236,1584394548,37,Rochester,NY,7 Tennessee Place
713,Dominga Verduin,Dominga,Verduin,30(249)492-8859,Fredi Marchi,55(908)493-1363,1579109979,240,1579110219,80,Jamaica,NY,7 Manitowish Road
714,Leonid Gimeno,Leonid,Gimeno,66(176)657-4619,Avram Sorton,46(558)252-2105,1588918913,34,1588918947,117,New York City,NY,78 Bobwhite Place
715,Odey Pellamont,Odey,Pellamont,1(641)285-2827,Leo Plimmer,98(915)859-7379,1587624158,26,1587624184,101,Brooklyn,NY,70670 Sherman Park
716,Hurlee Caesmans,Hurlee,Caesmans,63(415)484-3055,Marcelle Kerrigan,7(259)186-1657,1602901865,244,1602902109,72,Syracuse,NY,44 Harbort Road
717,Stanislaw Mathieson,Stanislaw,Mathieson,86(723)368-7937,Ethyl Tabary,7(958)679-4061,1599285272,115,1599285387,1,New York City,NY,3 Claremont Avenue
718,Salli Crosher,Salli,Crosher,420(477)732-7861,Quent Whilde,63(820)677-9746,1579304143,168,1579304311,20,Jamaica,NY,7564 Butterfield Plaza
719,Clark Kulver,Clark,Kulver,63(396)484-8216,Cherice Diwell,55(261)341-5888,1597514996,291,1597515287,56,Bronx,NY,0 Petterle Circle
720,Marys Huston,Marys,Huston,86(591)308-5990,Cassius Dreghorn,46(552)928-8345,1588016210,292,1588016502,14,New York City,NY,622 Starling Circle
721,Sansone Piell,Sansone,Piell,1(482)851-5955,Hilarius Grimsey,84(726)766-0805,1579524008,283,1579524291,60,Great Neck,NY,3210 Esch Trail
722,Hali Grayer,Hali,Grayer,55(523)387-7041,Wendeline Henniger,504(589)112-4057,1587971606,82,1587971688,70,White Plains,NY,629 Brown Plaza
723,Terri Sapsed,Terri,Sapsed,51(686)954-3367,Geri Cousans,86(729)572-7790,1592487642,250,1592487892,129,Jamaica,NY,88 Pond Alley
724,Bianka Wileman,Bianka,Wileman,504(313)748-0347,Adora Thorneloe,62(789)280-9215,1581776646,171,1581776817,113,Yonkers,NY,04985 Spenser Avenue
725,Ephrem Blodget,Ephrem,Blodget,55(948)259-7397,Nickolai Punt,86(477)744-9765,1596449742,269,1596450011,9,White Plains,NY,62648 Oakridge Alley
726,Ephraim Broe,Ephraim,Broe,86(964)522-6227,Lidia Chettle,86(782)299-5677,1590094549,300,1590094849,150,Rochester,NY,0 Independence Road
727,Adda Laying,Adda,Laying,63(649)227-7683,Siusan Euels,389(866)286-8982,1578185935,255,1578186190,85,Rochester,NY,32 Columbus Terrace
728,Leonid Gimeno,Leonid,Gimeno,66(176)657-4619,Marj Dunnet,420(691)402-5992,1581749831,68,1581749899,105,New York City,NY,1 Village Way
729,Orville Shaul,Orville,Shaul,7(664)646-2485,Amandi Bielby,62(753)475-5764,1598781006,280,1598781286,98,Port Washington,NY,86 Fairfield Terrace
730,Leonid Gimeno,Leonid,Gimeno,66(176)657-4619,Larisa Visco,380(865)967-8693,1586188918,22,1586188940,14,New York City,NY,42 Mccormick Avenue
731,Shana Crus,Shana,Crus,7(654)168-3798,Demetris Disley,251(887)648-4443,1601248970,276,1601249246,130,Staten Island,NY,8 Heath Street
732,Glad Decort,Glad,Decort,48(994)438-3059,Darby Joannidi,86(637)353-7005,1601393540,8,1601393548,41,New York City,NY,1177 Sutteridge Circle
733,Robbyn Franca,Robbyn,Franca,86(290)697-7607,Bobby Ballard,993(357)206-7843,1598181279,40,1598181319,132,Elmira,NY,73638 Doe Crossing Alley
734,Rozamond Pluck,Rozamond,Pluck,964(876)391-4264,Ricki Limbert,48(661)819-8239,1595735876,26,1595735902,94,Buffalo,NY,067 Westend Way
735,Keefer Squibb,Keefer,Squibb,502(427)236-3303,Shaun Mateo,1(465)791-8592,1579065841,47,1579065888,60,Flushing,NY,1 Lakeland Plaza
736,Sarina Umpleby,Sarina,Umpleby,7(772)110-3202,Tiebout Tiler,58(761)230-0102,1582145084,144,1582145228,59,Albany,NY,0 Mitchell Drive
737,Nelie Asty,Nelie,Asty,55(731)774-0039,Rocky Paydon,62(111)966-5924,1580961520,172,1580961692,74,Syracuse,NY,0 Lotheville Pass
738,Ranee Almond,Ranee,Almond,66(988)806-9365,Asia Livens,1(275)827-3342,1597325689,241,1597325930,135,Yonkers,NY,4420 Emmet Crossing
739,Cordy Trulocke,Cordy,Trulocke,63(592)122-7786,Candace Stallwood,86(161)932-8231,1598513151,112,1598513263,102,Rochester,NY,48157 Spaight Road
740,Cecil Rojas,Cecil,Rojas,62(508)944-0807,Kurtis Heed,51(446)172-2693,1596868217,281,1596868498,10,Jamaica,NY,58 Rieder Junction
741,Tally Bette,Tally,Bette,62(636)748-6851,Delia Blankley,60(182)105-6941,1582121472,128,1582121600,10,New York City,NY,9 Onsgard Trail
742,Leilah Dickens,Leilah,Dickens,98(443)309-3625,Jeri Agronski,86(992)573-8686,1584686603,164,1584686767,134,Albany,NY,66 Loftsgordon Place
743,Zed Thompkins,Zed,Thompkins,1(612)256-4946,Pietra Rickaert,62(449)431-7790,1596055994,207,1596056201,16,New York City,NY,05 Clarendon Pass
744,Marissa Gilson,Marissa,Gilson,593(653)791-8442,Clemence Bricket,33(705)323-6842,1588525777,85,1588525862,7,New York City,NY,82954 Crest Line Court
745,Freemon Affron,Freemon,Affron,242(514)571-5448,Lenore Keegan,46(892)854-8915,1587513445,291,1587513736,43,Brooklyn,NY,11 Florence Road
746,Claribel Charteris,Claribel,Charteris,55(628)103-9965,Rozalie Tejada,54(880)925-2832,1583485612,198,1583485810,34,New York City,NY,40546 Sundown Drive
747,Harvey Franzonetti,Harvey,Franzonetti,227(506)805-9094,Fonsie Rigmand,62(584)809-7939,1590925155,170,1590925325,86,Rochester,NY,8 Oak Valley Point
748,Heinrick Tinner,Heinrick,Tinner,56(148)560-3319,Ellary Addinall,373(700)581-3009,1593752625,273,1593752898,13,Buffalo,NY,2 Tomscot Drive
749,Jeri Agronski,Jeri,Agronski,86(992)573-8686,Harmon Hinze,60(206)849-4297,1577963424,44,1577963468,14,Buffalo,NY,9 Vahlen Trail
750,Adriana Poveleye,Adriana,Poveleye,52(906)648-2866,Jania Brou,66(992)901-5469,1585434696,231,1585434927,118,New York City,NY,9 Corry Street
751,Shana Crus,Shana,Crus,7(654)168-3798,Forester Jentin,420(115)891-1019,1592251905,251,1592252156,18,Jamaica,NY,392 Village Alley
752,Gerhardt Dobsons,Gerhardt,Dobsons,55(168)375-4582,Roma Ladyman,86(147)917-6921,1597931522,285,1597931807,47,Jamaica,NY,48902 Golf Course Street
753,Inez Harefoot,Inez,Harefoot,48(832)658-5720,Aubrey Tomaskunas,351(716)372-4981,1601522616,227,1601522843,142,New York City,NY,562 Grim Trail
754,Patty Bramo,Patty,Bramo,46(287)165-4068,Amanda Tunnow,62(192)248-3912,1589750239,197,1589750436,115,Jamaica,NY,04692 5th Drive
755,Alicia Kayes,Alicia,Kayes,86(297)785-5846,Conni Vayne,33(472)173-2055,1600359496,193,1600359689,150,Syracuse,NY,7362 Northport Trail
756,Viviene Sreenan,Viviene,Sreenan,48(557)411-3745,Orren Baudain,86(287)770-4608,1589329141,285,1589329426,125,New York City,NY,5 Eggendart Terrace
757,Rolando Dinneges,Rolando,Dinneges,62(398)359-4023,Nicola Evensden,86(373)999-3537,1590244305,276,1590244581,112,Bronx,NY,75021 Paget Street
758,Katrina Wheildon,Katrina,Wheildon,351(507)495-3520,Hurlee Caesmans,63(415)484-3055,1579911710,201,1579911911,39,Albany,NY,471 Paget Junction
759,Klement Burchatt,Klement,Burchatt,48(646)993-9376,Robbert McCloughlin,62(180)979-2600,1591090309,248,1591090557,105,Syracuse,NY,1382 Springview Hill
760,Vladamir Jonczyk,Vladamir,Jonczyk,46(141)913-1277,Sandie Bannester,33(238)417-7042,1585473971,8,1585473979,39,Brooklyn,NY,60609 Riverside Street
761,Emmaline Keningham,Emmaline,Keningham,86(866)334-6581,Lona Kildea,51(528)855-3264,1582837351,120,1582837471,127,Jamaica,NY,5 Jenna Crossing
762,Marissa Gilson,Marissa,Gilson,593(653)791-8442,Harlen Brevitt,506(252)357-4215,1596686985,59,1596687044,29,New York City,NY,36 Huxley Point
763,Blondelle Athersmith,Blondelle,Athersmith,63(684)658-8453,Lewiss Topley,54(620)936-0162,1598497026,21,1598497047,64,Brooklyn,NY,85330 Florence Terrace
764,Bekki Caldroni,Bekki,Caldroni,1(801)583-0849,Crissy Truder,86(624)752-6671,1585666004,150,1585666154,68,Port Washington,NY,45 Westend Lane
765,Reynold Norvell,Reynold,Norvell,51(274)414-8594,James Barkly,86(900)243-2870,1582552428,43,1582552471,145,Buffalo,NY,069 Cherokee Drive
766,Claire Stiebler,Claire,Stiebler,86(279)403-8486,Germana Shirer,351(114)128-9757,1587084494,257,1587084751,84,Elmira,NY,5 Independence Street
767,Jaquelin Lackney,Jaquelin,Lackney,7(954)895-8067,Jess Iacovucci,33(997)488-6920,1580614017,126,1580614143,72,New York City,NY,81 Bayside Center
768,Clotilda Burditt,Clotilda,Burditt,86(509)364-0418,Jasmine Hatherell,46(340)386-8481,1591029659,240,1591029899,108,Syracuse,NY,710 Buell Lane
769,Ilene Corey,Ilene,Corey,86(415)473-0225,Fredia Larmour,53(215)155-7869,1602609547,51,1602609598,72,New York City,NY,394 Iowa Parkway
770,Cordy Collocott,Cordy,Collocott,84(182)395-6004,Lucine Odger,62(740)574-7293,1596349841,57,1596349898,141,Brooklyn,NY,60634 Maple Lane
771,Tobi Biaggioni,Tobi,Biaggioni,86(156)653-4733,Fidelity Hammill,380(486)299-6217,1589726634,260,1589726894,83,Bronx,NY,631 Lake View Circle
772,Cullie Kiossel,Cullie,Kiossel,1(323)751-3289,Meir Collishaw,86(674)652-8152,1599612284,108,1599612392,30,New York City,NY,35 Dapin Plaza
773,Elinore Leppington,Elinore,Leppington,967(291)595-6643,Devondra Jopke,62(916)984-7113,1586746937,220,1586747157,35,Bronx,NY,08907 Lillian Plaza
774,Maisie Devall,Maisie,Devall,46(622)147-4526,Dorry Doale,46(931)698-7428,1582750021,197,1582750218,117,Syracuse,NY,1988 Birchwood Street
775,Maitilde Picardo,Maitilde,Picardo,850(456)355-5323,Meredith Denisevich,58(572)485-2393,1601239298,203,1601239501,114,Jamaica,NY,7 Holy Cross Hill
776,Cassius Dreghorn,Cassius,Dreghorn,46(552)928-8345,Forester Jentin,420(115)891-1019,1589497830,102,1589497932,36,Albany,NY,18 Chive Road
777,Stefa Rowat,Stefa,Rowat,7(173)273-1078,Ephraim Broe,86(964)522-6227,1598826614,5,1598826619,86,Brooklyn,NY,0271 Farmco Plaza
778,Aldridge Janicki,Aldridge,Janicki,63(724)385-5737,Vicki Anning,86(786)715-4907,1587524668,219,1587524887,37,New York City,NY,07 Sloan Plaza
779,Sandy Nerney,Sandy,Nerney,994(138)548-8591,Anette Kynvin,86(960)182-3403,1579016599,78,1579016677,94,Utica,NY,025 Straubel Way
780,Noreen Handrahan,Noreen,Handrahan,675(827)320-9909,Michael Ruhben,7(881)181-1270,1598887956,15,1598887971,92,Albany,NY,65884 Magdeline Avenue
781,Bobby Ballard,Bobby,Ballard,993(357)206-7843,Angelia Currey,86(420)665-9233,1583428876,226,1583429102,64,Bronx,NY,1 Arapahoe Alley
782,Stanton Olivey,Stanton,Olivey,62(168)265-5994,Delcine Hankins,62(811)309-8725,1594372453,163,1594372616,124,Brooklyn,NY,7866 Mesta Avenue
783,Lothaire Joselson,Lothaire,Joselson,86(257)590-9196,Conni Vayne,33(472)173-2055,1599286858,285,1599287143,46,Rochester,NY,63 Lotheville Way
784,Englebert Albion,Englebert,Albion,372(818)935-1230,Levi Jaszczak,504(714)167-0633,1596512207,1,1596512208,135,White Plains,NY,831 Lukken Crossing
785,Elinore Leppington,Elinore,Leppington,967(291)595-6643,Terrill Freezer,86(654)849-7630,1582450159,79,1582450238,51,Buffalo,NY,33 Lighthouse Bay Drive
786,Johnnie Withrington,Johnnie,Withrington,62(225)940-1520,Genvieve Juppe,86(566)161-1938,1593290455,145,1593290600,145,New York City,NY,9767 Bellgrove Point
787,Prent McMurtyr,Prent,McMurtyr,994(383)517-3157,Ailee Chastelain,386(681)189-6357,1595496131,61,1595496192,106,Syracuse,NY,9 Crest Line Place
788,Erda Pikett,Erda,Pikett,54(758)710-4450,Bridie Ingerfield,504(238)235-0755,1599466380,25,1599466405,125,Brooklyn,NY,96 Annamark Trail
789,Marchall Deal,Marchall,Deal,62(296)269-6650,Denna Millea,49(720)972-5744,1598600887,272,1598601159,95,New York City,NY,5025 Burrows Circle
790,Martina Peachment,Martina,Peachment,86(279)386-0821,Bendix Duinbleton,63(117)708-5135,1585815854,55,1585815909,104,Rochester,NY,0 Petterle Court
791,Brooks Carde,Brooks,Carde,62(178)575-9921,Luis Habbergham,351(923)831-6189,1584219915,135,1584220050,32,Syracuse,NY,6315 Declaration Place
792,Byrle Penfold,Byrle,Penfold,86(567)847-5203,Abagail Kynman,48(305)286-4960,1591567618,99,1591567717,143,New York City,NY,760 Sunbrook Crossing
793,Forester Jentin,Forester,Jentin,420(115)891-1019,Devondra Jopke,62(916)984-7113,1597557824,19,1597557843,48,White Plains,NY,74 Eggendart Trail
794,Gertie Bariball,Gertie,Bariball,81(950)451-0299,Leonid Gimeno,66(176)657-4619,1581657178,120,1581657298,125,New York City,NY,244 Hanson Street
795,Mignonne D'Enrico,Mignonne,D'Enrico,46(965)291-3483,Lesya Pender,62(218)388-6689,1580563616,34,1580563650,51,Brooklyn,NY,1331 Redwing Lane
796,Angelita Joliffe,Angelita,Joliffe,62(838)527-2185,Yoshiko Lindeberg,55(535)947-6769,1598156284,292,1598156576,75,Brooklyn,NY,9281 Sullivan Court
797,Wildon Wagg,Wildon,Wagg,93(600)388-9125,Brett Dowe,86(489)496-5231,1601347678,7,1601347685,76,New York City,NY,5095 Muir Park
798,Christean Giovanizio,Christean,Giovanizio,503(570)311-1476,Oran Spillard,62(119)452-0590,1579665624,153,1579665777,135,New York City,NY,1 Continental Crossing
799,Andie Cadamy,Andie,Cadamy,86(898)915-5478,Fitz Cheeld,55(691)863-2402,1590126490,284,1590126774,20,Jamaica,NY,512 Ryan Pass
800,Rainer Sentance,Rainer,Sentance,63(421)436-0909,Marylee Durbann,62(222)159-1643,1591727869,197,1591728066,143,New York City,NY,3 Barby Alley
801,Sydney Laux,Sydney,Laux,370(410)399-7576,Ramonda Wight,62(135)960-7190,1598328141,244,1598328385,41,Rochester,NY,5 Meadow Valley Hill
802,Jaquenette Malthus,Jaquenette,Malthus,234(866)686-1531,Adena de Juares,55(129)763-9548,1600502382,96,1600502478,69,New York City,NY,9482 Arapahoe Junction
803,Oriana Waterson,Oriana,Waterson,62(952)413-1763,Goober Pothbury,86(633)683-7935,1591855073,152,1591855225,65,Port Washington,NY,23107 Mayer Way
804,Adena de Juares,Adena,de Juares,55(129)763-9548,Pattin Brownsey,57(725)895-5907,1593879303,222,1593879525,78,Brooklyn,NY,4367 Tennyson Circle
805,Bethanne MacDearmont,Bethanne,MacDearmont,62(292)801-8776,Sallyann Synke,291(862)913-9392,1587394164,189,1587394353,134,Jamaica,NY,14074 Sycamore Road
806,Wallache Daintier,Wallache,Daintier,51(959)844-4204,Alli Simcox,7(593)129-7885,1596741552,198,1596741750,26,New York City,NY,85984 La Follette Avenue
807,Nefen Brash,Nefen,Brash,7(847)243-3757,Chelsie Mathis,63(259)403-2779,1601426124,76,1601426200,31,New York City,NY,11865 Shasta Place
808,Petronille McVee,Petronille,McVee,62(647)553-4269,Emmaline Keningham,86(866)334-6581,1598820415,87,1598820502,66,Buffalo,NY,6 Bonner Lane
809,Forester Jentin,Forester,Jentin,420(115)891-1019,Tildy Barkas,358(500)799-4300,1582546176,204,1582546380,56,Albany,NY,886 Fairfield Lane
810,Jaquelin Lackney,Jaquelin,Lackney,7(954)895-8067,Clemmy Gerholz,30(522)627-5594,1582870522,88,1582870610,134,New York City,NY,21502 Artisan Place
811,Diarmid Josskoviz,Diarmid,Josskoviz,62(733)468-1390,Gracie Sodo,62(842)653-7499,1595537847,205,1595538052,144,Albany,NY,98 Monterey Drive
812,Karrah Meaney,Karrah,Meaney,7(722)855-5212,Delcine Hankins,62(811)309-8725,1592882897,252,1592883149,81,Rochester,NY,8 Sage Park
813,Ossie Barcroft,Ossie,Barcroft,62(111)599-7528,Amelie Rispine,86(712)383-3508,1591325099,81,1591325180,14,Albany,NY,8761 Gina Terrace
814,Carolynn Jolliss,Carolynn,Jolliss,98(891)973-7074,Glad Decort,48(994)438-3059,1583780146,147,1583780293,62,Buffalo,NY,738 Boyd Parkway
815,Orran Banke,Orran,Banke,55(789)608-8186,Darby Joannidi,86(637)353-7005,1596536335,174,1596536509,105,Buffalo,NY,53002 Fair Oaks Way
816,Ardelia Wybourne,Ardelia,Wybourne,86(825)109-0524,Ardelia Wybourne,86(825)109-0524,1577877717,282,1577877999,69,New York City,NY,248 Springview Plaza
817,Bary Treasure,Bary,Treasure,7(245)232-5648,Earl Bettleson,86(788)189-7752,1581838748,185,1581838933,27,Brooklyn,NY,6 Twin Pines Drive
818,Ruttger Aris,Ruttger,Aris,973(408)328-2921,Lucy Kepe,81(566)814-8903,1596869626,108,1596869734,40,Schenectady,NY,17059 Bluestem Trail
819,Malanie Tebbe,Malanie,Tebbe,98(479)403-2541,Rori Giorgi,48(390)569-3061,1599789692,194,1599789886,77,New York City,NY,52711 High Crossing Hill
820,Harvey Franzonetti,Harvey,Franzonetti,227(506)805-9094,Maurise Arundel,62(356)672-5013,1581339190,32,1581339222,97,Rochester,NY,662 Burning Wood Court
821,Brandy Toomer,Brandy,Toomer,62(441)390-6391,Hernando Maty,63(916)629-8884,1595247041,246,1595247287,140,Syracuse,NY,56318 5th Parkway
822,Gardiner Silcocks,Gardiner,Silcocks,52(230)340-1750,Garvey Grollmann,389(365)470-8680,1583110391,28,1583110419,124,New York City,NY,65 Quincy Street
823,Ethyl Tabary,Ethyl,Tabary,7(958)679-4061,Barron Dowdell,86(166)370-6378,1595016210,80,1595016290,3,Buffalo,NY,21 Mayfield Terrace
824,Pip Foxworthy,Pip,Foxworthy,54(556)180-1309,Devy Kleine,351(176)122-9468,1594390016,206,1594390222,50,Yonkers,NY,5 Sommers Place
825,Willow Rigden,Willow,Rigden,7(872)423-9306,Waldemar Lokier,7(646)640-2051,1585588319,111,1585588430,8,New York City,NY,588 Ohio Park
826,Sansone Piell,Sansone,Piell,1(482)851-5955,Heinrick Tinner,56(148)560-3319,1578251643,287,1578251930,95,Syracuse,NY,672 Main Hill
827,Sybilla Schofield,Sybilla,Schofield,63(288)408-2189,Murry Luckham,86(716)925-0143,1581923387,202,1581923589,18,New York City,NY,2585 Brentwood Way
828,Isaac Romeuf,Isaac,Romeuf,63(738)252-6696,Blondelle Athersmith,63(684)658-8453,1599934715,224,1599934939,69,Syracuse,NY,780 Morningstar Court
829,Galvin Ugolini,Galvin,Ugolini,7(500)270-6716,Daniel Rolley,1(513)726-1651,1601887050,176,1601887226,61,Rochester,NY,7277 Bartillon Plaza
830,Michelina Hazlegrove,Michelina,Hazlegrove,1(305)346-4606,Melisande Weedall,263(779)839-9252,1601988251,224,1601988475,147,Mount Vernon,NY,921 Corscot Trail
831,Blinny Shinton,Blinny,Shinton,86(920)663-6535,Raychel Huscroft,380(869)492-8421,1593450836,205,1593451041,129,Brooklyn,NY,5 Dexter Avenue
832,Boyce Philcott,Boyce,Philcott,86(682)582-4131,Alberto FitzGeorge,598(805)553-8625,1594348877,119,1594348996,79,Jamaica,NY,6187 Sunnyside Place
833,Katrina Wheildon,Katrina,Wheildon,351(507)495-3520,Henrie Ealam,86(754)555-9029,1581768226,125,1581768351,134,New York City,NY,8 Lyons Point
834,Collie Widdecombe,Collie,Widdecombe,54(141)680-8675,Christa Witherdon,63(283)634-3637,1590221641,53,1590221694,41,Brooklyn,NY,667 Carioca Alley
835,Paige Drews,Paige,Drews,51(607)899-2607,Gerrie Kiraly,39(982)495-4090,1585018479,212,1585018691,140,Buffalo,NY,8639 Debs Parkway
836,Samaria Padillo,Samaria,Padillo,30(253)109-7148,Hube Herkess,86(666)771-5623,1587322237,116,1587322353,68,New York City,NY,763 Merry Place
837,Fitz Cheeld,Fitz,Cheeld,55(691)863-2402,Brita Petrolli,92(540)505-6416,1593938163,99,1593938262,86,Albany,NY,40 Forster Circle
838,Carney Edgeller,Carney,Edgeller,1(330)138-5070,Lev Tomasino,57(807)802-6158,1588691188,59,1588691247,116,New York City,NY,668 Messerschmidt Place
839,Price Muggleston,Price,Muggleston,86(236)213-4599,Bendite Schoales,1(904)447-3383,1586477556,73,1586477629,32,Rochester,NY,641 Valley Edge Center
840,Raf Chisnall,Raf,Chisnall,970(881)968-1625,Cristabel Grigorian,63(847)564-2547,1602682324,279,1602682603,18,New York City,NY,9 East Hill
841,Renee Yuryatin,Renee,Yuryatin,387(848)476-3277,Gabriel Tribe,353(955)836-9895,1590793865,68,1590793933,89,Albany,NY,136 Ohio Alley
842,Dehlia Snaith,Dehlia,Snaith,505(175)229-9067,Mayne Childs,63(659)485-4929,1578142983,233,1578143216,22,New York City,NY,04360 Charing Cross Crossing
843,Frederique Prisk,Frederique,Prisk,241(707)194-3040,Selma Diggle,1(860)856-2361,1586202965,6,1586202971,34,Brooklyn,NY,968 East Drive
844,Kelci Cisneros,Kelci,Cisneros,52(829)214-0863,Brett Garfield,55(280)388-1273,1603119978,145,1603120123,72,White Plains,NY,8046 Graceland Plaza
845,Orelle Sievewright,Orelle,Sievewright,351(592)824-9464,Freemon Affron,242(514)571-5448,1589841656,267,1589841923,101,New York City,NY,15 Dakota Center
846,Kendra Dafter,Kendra,Dafter,63(710)280-7809,Lowrance Capps,86(193)126-8954,1594558115,47,1594558162,108,Albany,NY,7 Lotheville Point
847,Jo Appleford,Jo,Appleford,62(729)111-9475,Selma Diggle,1(860)856-2361,1584122745,150,1584122895,35,Bronx,NY,858 Hallows Street
848,Ofelia Colebrook,Ofelia,Colebrook,63(754)452-9366,Quent Whilde,63(820)677-9746,1587089208,77,1587089285,112,New York City,NY,789 Elmside Place
849,Lotty Yakovlev,Lotty,Yakovlev,351(120)706-0391,Bekki Garbett,57(865)955-0746,1597399562,19,1597399581,72,Buffalo,NY,58 Kingsford Avenue
850,Nikoletta Itzkovich,Nikoletta,Itzkovich,355(236)741-3978,Seward Maw,7(441)693-4615,1598537156,258,1598537414,66,Brooklyn,NY,355 Charing Cross Way
